ensembl_gene_id	go_id
3036	LOC410332	GO:0001784
3037	LOC102654555	GO:0005515
3038	LOC102654555	GO:0016021
3039	LOC725799	
3040	LOC413567	GO:0016491
3041	LOC113219039	
3042	LOC100576411	GO:0005634
3043	LOC100576411	GO:0003677
3044	LOC100576411	GO:0043565
3045	LOC410167	GO:0008270
3046	LOC410167	GO:0016491
3047	LOC411220	GO:0016020
3048	LOC411220	GO:0015276
3049	LOC411220	GO:0004970
3050	LOC100578450	GO:0005634
3051	LOC100578450	GO:0006355
3052	LOC100578450	GO:0016279
3053	LOC100578450	GO:0005694
3054	LOC100578450	GO:0018024
3055	LOC100578450	GO:0097198
3056	LOC100578450	GO:0046975
3057	LOC100578450	GO:0034968
3058	LOC100578450	GO:0005515
3059	LOC100578450	GO:0010452
3060	LOC100576573	
3061	LOC107964813	
3062	LOC551765	GO:0016021
3063	LOC100577587	GO:0005515
3064	LOC102654536	
3065	LOC102653728	
3066	LOC100577239	GO:0016021
3067	LOC100577239	GO:0016020
3068	LOC107966099	
3069	LOC113219090	
3070	LOC113219172	
3071	LOC409904	GO:0090162
3072	LOC409904	GO:0070830
3073	LOC409904	GO:0005515
3074	GeneID_107965736	
3075	LOC412088	GO:0005576
3076	LOC412088	GO:0008061
3077	LOC551993	
3078	LOC724780	GO:0016021
3079	LOC724780	GO:0004888
3080	LOC724780	GO:0004930
3081	LOC724780	GO:0007166
3082	LOC724780	GO:0007186
3083	LOC552083	
3084	LOC409755	GO:0003779
3085	LOC409755	GO:0007155
3086	LOC409755	GO:0031532
3087	LOC409755	GO:0005515
3088	LOC550875	GO:0003677
3089	LOC413390	GO:0005524
3090	LOC551269	GO:0005525
3091	LOC551269	GO:0003924
3092	LOC100578731	
3093	GeneID_100629005	
3094	LOC413128	
3095	LOC551242	GO:0005737
3096	LOC551242	GO:0003743
3097	LOC551242	GO:0005852
3098	LOC551242	GO:0016282
3099	LOC551242	GO:0033290
3100	LOC551242	GO:0001732
3101	LOC551242	GO:0071540
3102	LOC726332	GO:0006355
3103	LOC726332	GO:0003712
3104	LOC726332	GO:0016573
3105	LOC726332	GO:0004402
3106	LOC102654087	
3107	LOC408534	GO:0016021
3108	LOC408534	GO:0004252
3109	LOC408534	GO:0006508
3110	LOC411104	GO:0003677
3111	LOC411104	GO:0006355
3112	LOC411104	GO:0000981
3113	LOC725485	GO:0035556
3114	LOC725485	GO:0007186
3115	LOC552087	GO:0017183
3116	LOC552087	GO:0090560
3117	LOC724328	
3118	LOC413840	GO:0016021
3119	LOC413840	GO:0055085
3120	LOC413840	GO:0022857
3121	LOC100578556	
3122	LOC100576974	
3123	LOC412503	
3124	LOC552676	GO:0005840
3125	LOC552676	GO:0003735
3126	LOC552676	GO:0006412
3127	LOC552094	GO:0000122
3128	LOC100576405	GO:0003677
3129	LOC100578558	
3130	LOC726912	GO:0010997
3131	LOC726912	GO:0097027
3132	LOC726912	GO:1904668
3133	LOC726912	GO:0005515
3134	LOC726338	GO:0017056
3135	LOC726338	GO:0000055
3136	LOC726338	GO:0000056
3137	LOC726338	GO:0006913
3138	LOC725131	GO:0005874
3139	LOC725131	GO:0008017
3140	LOC725131	GO:0000226
3141	LOC724946	GO:0016021
3142	LOC724946	GO:0005506
3143	LOC724946	GO:0016705
3144	LOC724946	GO:0020037
3145	LOC724946	GO:0004497
3146	LOC408443	GO:0005634
3147	LOC408443	GO:0003677
3148	LOC408443	GO:0006355
3149	LOC408443	GO:0043565
3150	LOC408443	GO:0000981
3151	LOC727048	GO:0008276
3152	LOC727048	GO:0006479
3153	LOC113218745	GO:0005515
3154	LOC408819	GO:0016021
3155	LOC413411	GO:0016791
3156	LOC413411	GO:0004725
3157	LOC413411	GO:0004438
3158	LOC413411	GO:0016311
3159	LOC725841	
3160	LOC725841	GO:0005540
3161	LOC107965377	
3162	LOC551415	
3163	LOC551415	GO:0016226
3164	LOC551415	GO:0097361
3165	LOC551415	GO:0005515
3166	LOC107965325	
3167	LOC113218803	GO:0006364
3168	LOC409192	GO:0005524
3169	LOC409192	GO:0016021
3170	LOC409192	GO:0016887
3171	LOC409192	GO:0000287
3172	LOC409192	GO:0015914
3173	LOC409192	GO:0140326
3174	LOC409192	GO:0000166
3175	LOC409192	GO:0045332
3176	LOC409192	GO:0005215
3177	LOC408648	
3178	LOC107964750	
3179	LOC100576862	GO:0003676
3180	LOC100576862	GO:0016779
3181	LOC100577552	GO:0005634
3182	LOC100577552	GO:0003676
3183	LOC100577552	GO:0003723
3184	LOC409600	GO:0005515
3185	LOC412448	GO:0016021
3186	LOC412448	GO:0055085
3187	LOC412448	GO:0016020
3188	LOC412448	GO:0046873
3189	LOC412448	GO:0030001
3190	LOC724240	
3191	LOC724240	GO:0004518
3192	LOC107965706	
3193	LOC412249	
3194	LOC726030	
3195	LOC725337	GO:0005525
3196	LOC725337	GO:0003924
3197	LOC725337	GO:0006400
3198	LOC725337	GO:0005515
3199	LOC102655563	
3200	LOC100577138	GO:0007165
3201	LOC100577138	GO:0004114
3202	LOC100577138	GO:0008081
3203	LOC100577138	GO:0005515
3204	LOC100577138	
3205	LOC113218791	
3206	LOC411297	GO:0005524
3207	LOC411297	GO:0004672
3208	LOC411297	GO:0004713
3209	LOC411297	GO:0006468
3210	LOC411297	GO:0005515
3211	LOC102656500	
3212	LOC100578232	
3213	LOC113218520	
3214	GeneID_100629111	
3215	GeneID_724456	
3216	GeneID_724456	GO:0005634
3217	GeneID_724456	GO:0003677
3218	GeneID_724456	GO:0006355
3219	GeneID_724456	GO:0043565
3220	GeneID_724456	GO:0000981
3221	GeneID_724456	GO:0006357
3222	LOC551958	GO:0046872
3223	LOC551958	GO:0005524
3224	LOC551958	GO:0003824
3225	LOC551958	GO:0005739
3226	LOC551958	GO:0006099
3227	LOC113219075	
3228	LOC102656577	GO:0005929
3229	LOC410354	GO:0008134
3230	LOC410354	GO:0005515
3231	LOC100576895	
3232	LOC100576895	GO:0080019
3233	LOC100577817	
3234	LOC725572	GO:0016021
3235	LOC725572	GO:0004521
3236	LOC725572	GO:0090305
3237	LOC113219236	GO:0004252
3238	LOC113219236	GO:0006508
3239	LOC100577996	GO:0005515
3240	LOC410749	GO:0003676
3241	LOC410749	GO:0003723
3242	LOC410749	GO:0006396
3243	LOC410749	GO:0005515
3244	LOC725452	
3245	LOC102654354	
3246	LOC409155	GO:0016746
3247	LOC409155	GO:0006099
3248	LOC409155	GO:0045252
3249	LOC409155	GO:0004149
3250	LOC100578388	GO:0016021
3251	LOC725217	GO:0005576
3252	LOC725217	GO:0008289
3253	LOC725217	GO:0006869
3254	LOC725217	GO:0042157
3255	LOC725217	
3256	LOC102654376	
3257	LOC411775	GO:0006887
3258	LOC411775	GO:0000145
3259	LOC551667	GO:0051287
3260	LOC551667	GO:0016616
3261	LOC551667	GO:0003824
3262	LOC551667	GO:0004488
3263	LOC102654427	GO:0016021
3264	LOC413525	GO:0006886
3265	LOC413525	GO:0016192
3266	LOC408464	GO:0005515
3267	LOC102655585	
3268	LOC412531	GO:0032007
3269	LOC412531	GO:0034198
3270	LOC102655847	
3271	LOC411746	
3272	LOC102654312	GO:0003723
3273	LOC102654312	GO:0005730
3274	LOC102654312	GO:0006364
3275	LOC727028	
3276	LOC725164	
3277	LOC102656492	GO:0005515
3278	LOC100577396	
3279	LOC100576555	GO:0140575
3280	LOC100578885	
3281	LOC724197	GO:0016021
3282	LOC100577283	
3283	LOC102655244	GO:0005634
3284	LOC102655244	GO:0018024
3285	LOC102655244	GO:0005515
3286	LOC102655244	
3287	LOC411196	GO:0016021
3288	LOC100578334	GO:0046983
3289	LOC102653572	
3290	LOC102655241	
3291	LOC100577981	GO:0016021
3292	LOC100577981	GO:0005515
3293	LOC102654911	
3294	LOC411796	GO:0003824
3295	LOC411796	GO:0030170
3296	LOC411796	GO:0035999
3297	LOC411796	GO:0019264
3298	LOC411796	GO:0004372
3299	LOC410891	GO:0016021
3300	LOC410891	GO:0007224
3301	LOC552766	GO:0005525
3302	LOC552766	GO:0003924
3303	LOC552766	GO:0005737
3304	LOC552766	GO:0005874
3305	LOC552766	GO:0007017
3306	LOC552766	GO:0005200
3307	LOC551561	GO:0016779
3308	GeneID_100628996	
3309	LOC102653822	
3310	LOC410959	GO:0005524
3311	LOC410959	GO:0008017
3312	LOC410959	GO:0003777
3313	LOC410959	GO:0007018
3314	LOC410959	GO:0005874
3315	LOC100578084	GO:0005515
3316	LOC410547	
3317	LOC102653615	GO:0005549
3318	LOC102653615	GO:0004984
3319	LOC102653615	GO:0016020
3320	LOC102653615	GO:0007608
3321	LOC414039	GO:0008380
3322	LOC414039	GO:0030532
3323	LOC550791	GO:0007165
3324	LOC100577250	
3325	LOC725015	GO:0055085
3326	LOC725015	GO:0022857
3327	LOC726439	GO:0005840
3328	LOC726439	GO:0003735
3329	LOC726439	GO:0006412
3330	LOC552473	
3331	LOC107965319	
3332	LOC552772	GO:0003676
3333	LOC552772	GO:0008168
3334	LOC552772	GO:0032259
3335	LOC552772	GO:0016279
3336	LOC412972	GO:0005515
3337	LOC411260	GO:0005525
3338	LOC411260	GO:0003924
3339	LOC102653638	
3340	LOC550664	GO:0008233
3341	LOC100576770	
3342	LOC102654521	
3343	LOC113218538	
3344	LOC107963995	GO:0004252
3345	LOC107963995	GO:0006508
3346	LOC100578227	
3347	LOC411599	GO:0005737
3348	LOC411599	GO:0003824
3349	LOC411599	GO:0009116
3350	LOC411599	GO:0009166
3351	LOC411599	GO:0004850
3352	LOC413915	GO:0016021
3353	LOC413915	GO:0000139
3354	LOC413915	GO:0015031
3355	LOC413915	GO:0005801
3356	LOC413915	GO:0006888
3357	LOC409053	
3358	LOC409965	GO:0005524
3359	LOC409965	GO:0004672
3360	LOC409965	GO:0006468
3361	LOC409965	
3362	LOC100578507	GO:0047429
3363	LOC551803	
3364	LOC100577456	GO:0005509
3365	LOC100577456	GO:0062023
3366	LOC100577456	GO:0005201
3367	LOC727528	GO:0003677
3368	LOC727528	GO:0046983
3369	LOC726343	
3370	LOC552714	GO:0015031
3371	LOC552714	GO:0016020
3372	LOC552714	GO:0007030
3373	LOC102653892	
3374	LOC408872	GO:0006355
3375	LOC408872	GO:0008270
3376	LOC408872	GO:0043565
3377	LOC408872	GO:0003700
3378	LOC552279	GO:0016021
3379	LOC552279	GO:0055085
3380	LOC552279	GO:0016020
3381	LOC552279	GO:0015301
3382	LOC413946	GO:0005634
3383	LOC413946	GO:0003677
3384	LOC413946	GO:0046983
3385	LOC413946	GO:0045944
3386	LOC413946	GO:0000977
3387	LOC107965203	
3388	LOC100576812	GO:0003677
3389	LOC100576812	GO:0043565
3390	LOC411105	GO:0016021
3391	LOC411105	GO:0003824
3392	LOC102654111	GO:0005515
3393	GeneID_104796634	
3394	LOC408911	GO:0004843
3395	LOC408911	GO:0006511
3396	LOC408911	GO:0016579
3397	LOC408911	GO:0036459
3398	GeneID_725509	GO:0042302
3399	LOC412115	GO:0016021
3400	LOC412115	GO:0005794
3401	LOC412115	GO:0015031
3402	LOC412115	GO:0030659
3403	LOC412115	GO:0006914
3404	LOC552232	
3405	LOC412093	GO:0046872
3406	LOC100576948	GO:0005525
3407	LOC100576948	GO:0003924
3408	LOC409459	GO:0005524
3409	LOC409459	GO:0030163
3410	LOC409459	GO:0016887
3411	LOC409459	GO:0004252
3412	LOC409459	GO:0004176
3413	LOC409459	GO:0006515
3414	LOC409459	GO:0006508
3415	LOC409459	GO:0043565
3416	LOC409459	GO:0005759
3417	LOC409459	GO:0034599
3418	LOC409459	GO:0051131
3419	LOC409459	GO:0070407
3420	LOC102655050	
3421	LOC409425	
3422	LOC409425	GO:0003810
3423	LOC409425	GO:0018149
3424	LOC102654469	
3425	LOC113218967	
3426	LOC100576300	GO:0006355
3427	LOC100576300	GO:0043565
3428	LOC100576300	GO:0003700
3429	LOC100578436	
3430	LOC411124	
3431	LOC100578115	
3432	LOC412676	GO:0016567
3433	LOC412676	GO:0005515
3434	GeneID_410209	GO:0006357
3435	GeneID_410209	GO:0040034
3436	GeneID_410209	GO:0000981
3437	GeneID_410209	GO:0005634
3438	GeneID_410209	GO:0046872
3439	GeneID_410209	GO:0003677
3440	GeneID_410209	GO:0035282
3441	LOC552600	GO:0016671
3442	LOC100576886	GO:0042302
3443	LOC100576886	
3444	LOC724806	GO:0005524
3445	LOC724806	GO:0007018
3446	LOC724806	GO:0030286
3447	LOC724806	GO:0045505
3448	LOC724806	GO:0008569
3449	LOC724806	GO:0051959
3450	LOC100578478	
3451	LOC113219248	
3452	LOC552439	GO:0005515
3453	LOC113219265	GO:0004252
3454	LOC113219265	GO:0006508
3455	LOC413080	GO:0004722
3456	LOC413080	GO:0043169
3457	LOC413080	GO:0006470
3458	LOC413080	GO:0046872
3459	LOC409024	GO:0005523
3460	LOC409024	GO:0051694
3461	LOC413147	GO:0004386
3462	LOC413147	GO:0005524
3463	LOC413147	GO:0003676
3464	LOC727108	
3465	LOC727108	GO:0007165
3466	LOC727108	GO:0005515
3467	LOC727108	GO:0005096
3468	LOC100576901	GO:0005524
3469	LOC100576901	GO:0004672
3470	LOC100576901	GO:0004674
3471	LOC100576901	GO:0004692
3472	LOC100576901	GO:0030553
3473	LOC100576901	GO:0006468
3474	LOC100577889	
3475	LOC410664	GO:0008168
3476	LOC410664	GO:0016274
3477	LOC410664	GO:0018216
3478	LOC410664	GO:0035246
3479	LOC410664	GO:0006479
3480	LOC113218553	
3481	LOC411829	GO:0016021
3482	LOC411829	GO:0005515
3483	LOC725318	GO:0016021
3484	LOC113219011	
3485	LOC102654083	GO:0005515
3486	LOC412055	GO:0016021
3487	LOC412055	GO:0006486
3488	LOC412055	GO:0016757
3489	LOC412055	GO:0004252
3490	LOC412055	GO:0008236
3491	LOC412055	GO:0006508
3492	LOC412055	GO:0008240
3493	GeneID_107965389	
3494	LOC102653602	
3495	LOC107964981	
3496	LOC724548	GO:0007155
3497	LOC724548	GO:0008305
3498	LOC724548	GO:0016020
3499	LOC724548	GO:0007229
3500	LOC724548	GO:0007157
3501	LOC725037	
3502	LOC726252	GO:0005515
3503	GeneID_807700	GO:0016021
3504	GeneID_807700	GO:0004129
3505	GeneID_807700	GO:0005743
3506	GeneID_807700	GO:0016491
3507	GeneID_807700	GO:0016020
3508	GeneID_807700	GO:0070469
3509	GeneID_807700	GO:0005507
3510	GeneID_807700	GO:0022900
3511	GeneID_807700	GO:0046872
3512	GeneID_807700	GO:0005739
3513	GeneID_807700	GO:1902600
3514	GeneID_409398	GO:0046872
3515	GeneID_409398	GO:0004784
3516	GeneID_409398	GO:0006801
3517	LOC100578378	
3518	LOC100577024	GO:0005549
3519	LOC100577024	GO:0004984
3520	LOC100577024	GO:0016020
3521	LOC100577024	GO:0007608
3522	LOC100577024	GO:0016021
3523	LOC100577024	GO:0007165
3524	LOC100577024	GO:0005886
3525	LOC100578420	GO:0005515
3526	LOC100578420	
3527	LOC409025	
3528	LOC411148	GO:0015095
3529	LOC411148	GO:0016409
3530	LOC411148	GO:0005515
3531	LOC411148	GO:0016021
3532	LOC411148	GO:0019706
3533	LOC726041	GO:0003887
3534	LOC726041	GO:0003896
3535	LOC726041	GO:0042276
3536	LOC724481	
3537	LOC100578030	GO:0005615
3538	LOC100578030	GO:0004867
3539	LOC726729	GO:0046983
3540	LOC107964839	
3541	LOC411026	GO:0006364
3542	LOC411026	GO:0032040
3543	LOC411026	GO:0005515
3544	LOC107964958	
3545	LOC726033	
3546	LOC113219021	
3547	LOC102655540	
3548	LOC552213	GO:0003677
3549	LOC552213	GO:0006355
3550	LOC552213	GO:0003713
3551	LOC552213	GO:0060261
3552	LOC413385	GO:0005524
3553	LOC413385	GO:0004672
3554	LOC413385	GO:0006468
3555	LOC726292	
3556	LOC410031	GO:0000124
3557	LOC410031	GO:0003712
3558	LOC550881	GO:0016592
3559	LOC550881	GO:0006357
3560	LOC550881	GO:0003712
3561	LOC551906	GO:0006368
3562	LOC551906	GO:0016570
3563	LOC551906	GO:0016593
3564	LOC410550	GO:0006546
3565	LOC410550	GO:0004047
3566	LOC410550	GO:0005515
3567	LOC409820	GO:0005515
3568	LOC725039	GO:0008190
3569	LOC725039	GO:0045947
3570	GeneID_732499	
3571	LOC724703	GO:0004252
3572	LOC724703	GO:0006508
3573	LOC724703	GO:0005515
3574	LOC107964261	
3575	LOC412195	GO:0005515
3576	LOC100576816	GO:0016021
3577	LOC100576816	GO:0005549
3578	LOC100576816	GO:0007165
3579	LOC100576816	GO:0005886
3580	LOC100576816	GO:0004984
3581	LOC100576816	GO:0016020
3582	LOC100576816	GO:0007608
3583	LOC726391	GO:0008270
3584	LOC726391	GO:0004181
3585	LOC726391	GO:0006508
3586	LOC409153	GO:0005634
3587	LOC409153	GO:0008270
3588	LOC102654832	
3589	LOC100578965	
3590	LOC113219285	
3591	LOC107964278	
3592	LOC102653753	GO:0006302
3593	LOC102653753	GO:0030870
3594	LOC102653753	GO:0007095
3595	LOC102653753	GO:0005515
3596	LOC725174	
3597	LOC100578265	
3598	LOC102654594	GO:0005515
3599	LOC726220	GO:0005829
3600	LOC726220	GO:0016920
3601	LOC726220	GO:0006508
3602	LOC551755	
3603	LOC551755	GO:0016021
3604	LOC727144	GO:0005515
3605	LOC100576176	GO:0046982
3606	LOC100576176	GO:0005669
3607	LOC100576176	GO:0000124
3608	LOC100576176	GO:0006367
3609	LOC100576176	GO:0046695
3610	LOC100576176	GO:0016251
3611	LOC102656131	
3612	LOC724170	GO:0006281
3613	LOC724170	GO:0003677
3614	LOC724170	GO:0016779
3615	LOC724170	GO:0003887
3616	LOC724170	GO:0034061
3617	LOC724141	GO:0046872
3618	LOC409166	GO:0005525
3619	LOC409166	GO:0003924
3620	LOC409166	GO:0008270
3621	GeneID_406106	GO:0005524
3622	GeneID_406106	GO:0008270
3623	GeneID_406106	GO:0004672
3624	GeneID_406106	GO:0004674
3625	GeneID_406106	GO:0004697
3626	GeneID_406106	GO:0006468
3627	GeneID_406106	GO:0016301
3628	GeneID_406106	GO:0016310
3629	LOC107964500	
3630	LOC551144	GO:0016021
3631	LOC409995	
3632	LOC100579047	
3633	LOC551386	GO:0005524
3634	LOC551386	GO:0005737
3635	LOC551386	GO:0030163
3636	LOC551386	GO:0036402
3637	LOC551386	GO:0016887
3638	LOC551386	GO:0008540
3639	LOC551386	GO:0030433
3640	LOC102654239	
3641	LOC551133	
3642	LOC113218526	
3643	LOC551405	
3644	LOC102654994	
3645	GeneID_412304	
3646	LOC724168	
3647	LOC726648	GO:0043066
3648	GeneID_724966	GO:0005840
3649	GeneID_724966	GO:0003735
3650	GeneID_724966	GO:0006412
3651	LOC551818	GO:0016021
3652	LOC551818	GO:0008080
3653	LOC551818	GO:0016407
3654	LOC726463	GO:0046872
3655	LOC726463	GO:0006021
3656	LOC726463	GO:0008934
3657	LOC726463	GO:0052832
3658	LOC726463	GO:0052833
3659	LOC726463	GO:0046855
3660	LOC726463	GO:0046854
3661	LOC411047	
3662	LOC411047	GO:0005515
3663	LOC409117	GO:0005737
3664	LOC409117	GO:0006886
3665	LOC409117	GO:0030897
3666	LOC409117	GO:0007033
3667	LOC409117	GO:0033263
3668	LOC409117	GO:0005765
3669	LOC409117	GO:0031902
3670	LOC409117	GO:0005515
3671	LOC410320	GO:0050953
3672	LOC410320	GO:0007605
3673	LOC410320	GO:0005515
3674	LOC113219006	GO:0004252
3675	LOC113219006	GO:0006508
3676	LOC724225	GO:0016021
3677	LOC724225	GO:0004930
3678	LOC724225	GO:0008528
3679	LOC724225	GO:0007186
3680	LOC724225	GO:0016020
3681	LOC724225	GO:0005886
3682	LOC102653773	GO:0003779
3683	LOC102653773	GO:0007015
3684	LOC102653773	GO:0015629
3685	LOC724781	
3686	LOC100578769	GO:0003677
3687	LOC102653946	
3688	LOC725331	GO:0003677
3689	LOC725331	GO:0006355
3690	LOC725331	GO:0046983
3691	LOC725331	GO:0005634
3692	LOC100577515	
3693	LOC410157	GO:0005525
3694	LOC410157	GO:0003924
3695	LOC410157	GO:0007165
3696	LOC410157	GO:0016020
3697	LOC410157	
3698	LOC113218547	
3699	LOC100576563	
3700	GeneID_406111	GO:0016021
3701	GeneID_406111	GO:0004930
3702	GeneID_406111	GO:0007186
3703	GeneID_406111	GO:0016020
3704	GeneID_406111	GO:0005886
3705	GeneID_406111	GO:0007165
3706	LOC550732	GO:0005515
3707	LOC412593	GO:0005634
3708	LOC412593	GO:0003676
3709	LOC412593	GO:0005515
3710	LOC552332	
3711	LOC411766	GO:0005515
3712	LOC551486	GO:0019903
3713	LOC551486	GO:0043666
3714	LOC408303	GO:0016021
3715	LOC408303	
3716	LOC102656088	
3717	LOC724716	GO:0035091
3718	LOC102653843	GO:0016298
3719	LOC552420	
3720	LOC107965369	
3721	GeneID_107965649	
3722	LOC409725	GO:0031929
3723	LOC409725	GO:0031931
3724	LOC409725	GO:0031932
3725	LOC409725	GO:0005515
3726	LOC551273	GO:0008236
3727	LOC551273	GO:0006508
3728	LOC552412	GO:0046872
3729	LOC552412	GO:0004722
3730	LOC552412	GO:0043169
3731	LOC552412	GO:0006470
3732	LOC726433	GO:0005509
3733	LOC113219378	
3734	LOC100577215	
3735	LOC409969	GO:0050660
3736	LOC409969	GO:0017150
3737	LOC409969	GO:0008033
3738	LOC413096	GO:0061630
3739	LOC413096	GO:0004842
3740	LOC413096	GO:0000209
3741	LOC413096	GO:0005515
3742	LOC100577879	GO:0008270
3743	LOC100577879	GO:0004089
3744	LOC100577879	
3745	LOC100576552	
3746	LOC412007	GO:0016021
3747	LOC412007	GO:0055085
3748	LOC412007	GO:0022857
3749	LOC726260	GO:0016021
3750	LOC726260	GO:0016491
3751	LOC113219175	
3752	GeneID_100577921	GO:0005549
3753	GeneID_100577921	GO:0004984
3754	GeneID_100577921	GO:0016020
3755	GeneID_100577921	GO:0007608
3756	LOC410870	GO:0016021
3757	LOC410870	GO:1902600
3758	LOC410870	GO:0015252
3759	LOC113218555	
3760	LOC113218684	
3761	LOC409696	GO:0003676
3762	LOC409696	GO:0003723
3763	LOC409696	GO:0045292
3764	LOC409696	GO:0043484
3765	LOC724201	
3766	LOC725935	
3767	LOC102656905	GO:0006914
3768	LOC551670	GO:0003824
3769	LOC551670	GO:0042450
3770	LOC551670	GO:0004056
3771	LOC411937	GO:0031514
3772	LOC411937	GO:0008017
3773	LOC411937	GO:0017137
3774	LOC411937	GO:0048870
3775	LOC411937	GO:0031267
3776	LOC113218901	
3777	LOC100577533	GO:0003723
3778	LOC100577533	GO:0009982
3779	LOC100577533	GO:0001522
3780	LOC100577533	GO:0009451
3781	LOC102654523	
3782	LOC551275	GO:0051082
3783	LOC551275	GO:0006457
3784	LOC551275	GO:0005524
3785	LOC551275	GO:0005737
3786	LOC551275	GO:0016887
3787	LOC551275	GO:0140662
3788	LOC551479	GO:0005840
3789	LOC551479	GO:0003735
3790	LOC551479	GO:0006412
3791	LOC406081	GO:0016614
3792	LOC406081	GO:0050660
3793	LOC406081	GO:0046562
3794	LOC406081	GO:0016491
3795	LOC107964905	
3796	LOC102656585	GO:0016021
3797	LOC726589	
3798	LOC725890	
3799	LOC724749	
3800	GeneID_725300	GO:0042302
3801	LOC724557	GO:0005515
3802	LOC100576139	
3803	LOC113219245	GO:0005515
3804	GeneID_107964693	
3805	LOC724142	
3806	LOC102653901	
3807	LOC102656275	
3808	LOC107964237	
3809	LOC412580	GO:0016274
3810	LOC412580	GO:0018216
3811	LOC113218693	
3812	LOC411815	GO:0005515
3813	LOC551720	GO:0051087
3814	LOC551720	GO:0001671
3815	LOC551720	GO:0051879
3816	LOC100576872	GO:0000077
3817	LOC100576872	GO:0030896
3818	LOC413275	GO:0015914
3819	LOC413275	GO:0005548
3820	LOC551490	
3821	LOC408348	
3822	LOC552204	GO:0016757
3823	LOC552204	GO:0016020
3824	LOC411306	GO:0016301
3825	LOC411306	GO:0032958
3826	LOC102656218	
3827	LOC551922	GO:0032367
3828	LOC107964181	
3829	LOC551430	GO:0008289
3830	LOC551430	GO:0051560
3831	LOC551430	GO:0044233
3832	LOC551430	GO:1990456
3833	LOC551430	GO:0005515
3834	LOC102656683	
3835	LOC100578674	GO:0023052
3836	LOC413242	GO:0016787
3837	LOC413242	GO:0008146
3838	LOC413242	GO:0015016
3839	LOC102653661	
3840	LOC100576293	
3841	LOC102655352	
3842	LOC113219306	
3843	LOC100576284	
3844	LOC725538	
3845	GeneID_678511	
3846	LOC102656864	
3847	GeneID_107965465	
3848	LOC107965773	
3849	LOC413113	
3850	LOC100578133	
3851	LOC102654782	GO:0005549
3852	LOC102654782	GO:0004984
3853	LOC102654782	GO:0016020
3854	LOC102654782	GO:0007608
3855	LOC414017	GO:0030705
3856	LOC409972	
3857	LOC102656132	
3858	LOC413154	
3859	GeneID_107965741	
3860	LOC102654793	
3861	LOC412294	
3862	LOC552823	GO:0006633
3863	LOC552823	GO:0050080
3864	LOC727031	GO:0016192
3865	LOC727031	GO:0006904
3866	LOC102654340	
3867	LOC100576220	GO:0003677
3868	LOC100576220	GO:0006355
3869	LOC100576220	GO:0000981
3870	GeneID_100629070	
3871	LOC551666	
3872	LOC678674	GO:0005576
3873	LOC678674	GO:0004867
3874	LOC678674	GO:0030414
3875	LOC678674	GO:0010466
3876	LOC678674	GO:0010951
3877	LOC409556	GO:0005515
3878	LOC725197	GO:0003723
3879	LOC413763	GO:0008299
3880	LOC413763	GO:0016746
3881	LOC413763	GO:0004421
3882	LOC413763	GO:0016126
3883	LOC413763	GO:0010142
3884	LOC413763	GO:0006084
3885	LOC726955	GO:0016787
3886	LOC408608	
3887	LOC412163	GO:0016491
3888	LOC412163	
3889	LOC413874	GO:0005524
3890	LOC413874	GO:0003676
3891	LOC413874	GO:0003724
3892	LOC102654874	
3893	LOC107965038	GO:0016021
3894	LOC107965038	GO:0055085
3895	LOC107965038	GO:0006812
3896	LOC107965038	GO:0008324
3897	LOC409835	GO:0008270
3898	LOC551374	
3899	LOC100577945	
3900	LOC102654161	GO:0005576
3901	LOC102654161	GO:0008061
3902	LOC102654230	
3903	LOC550785	GO:0006096
3904	LOC550785	GO:0004332
3905	LOC413207	GO:0005515
3906	LOC726793	GO:0006869
3907	LOC726793	GO:0005319
3908	LOC725616	GO:0005576
3909	LOC725616	
3910	GeneID_100642172	GO:0005549
3911	GeneID_100642172	GO:0004984
3912	GeneID_100642172	GO:0016020
3913	GeneID_100642172	GO:0007608
3914	LOC113219056	
3915	LOC102655690	
3916	LOC409928	GO:0006368
3917	LOC409928	GO:0008023
3918	LOC724169	GO:0003677
3919	LOC724169	GO:0006355
3920	LOC724169	GO:0006357
3921	LOC724169	GO:0003700
3922	LOC724860	GO:0005506
3923	LOC724860	GO:0016705
3924	LOC724860	GO:0020037
3925	LOC724860	GO:0004497
3926	LOC550981	GO:0006886
3927	LOC550981	GO:0016192
3928	LOC550981	GO:0006890
3929	LOC550981	GO:0030126
3930	LOC550981	GO:0030117
3931	LOC550981	GO:0000139
3932	LOC113218965	GO:0005509
3933	LOC113218965	GO:0016021
3934	LOC413759	GO:0005524
3935	LOC413759	GO:0004672
3936	LOC413759	GO:0006468
3937	LOC113218838	
3938	LOC412976	GO:0005634
3939	LOC412976	GO:0006355
3940	LOC412976	GO:0003700
3941	LOC412976	GO:0045893
3942	LOC411290	GO:0035556
3943	LOC102654480	
3944	LOC408973	GO:0008237
3945	LOC408973	GO:0004222
3946	LOC408973	GO:0006508
3947	LOC408973	GO:0016021
3948	LOC408973	
3949	LOC552660	GO:0004843
3950	LOC552660	GO:0006511
3951	LOC552660	GO:0016579
3952	LOC552660	GO:0036459
3953	LOC113218766	
3954	LOC100576146	GO:0005515
3955	LOC409534	GO:0006144
3956	LOC409534	GO:0033971
3957	LOC724352	GO:0003676
